geo_code,geo_label,geo_labelw,label,name,HubName,HubDist
E07000096,Dacorum,,E92000001E07000096,Dacorum,"1074",1.71552710929025
E07000165,Harrogate,,E92000001E07000165,Harrogate,"486",3.45286966816264
E07000107,Dartford,,E92000001E07000107,Dartford,"1017",2.50362700560995
E07000122,Pendle,,E92000001E07000122,Pendle,"516",1.03209528581315
E09000022,Lambeth,,E92000001E09000022,Lambeth,"997",2.98370467042986
E07000207,Elmbridge,,E92000001E07000207,Elmbridge,"1108",2.59783028362345
E07000032,Amber Valley,,E92000001E07000032,Amber Valley,"700",2.27351564785779
E06000007,Warrington,,E92000001E06000007,Warrington,"1568",2.44345018133908
E07000092,Rushmoor,,E92000001E07000092,Rushmoor,"1171",2.49454417846067
E07000223,Adur,,E92000001E07000223,Adur,"1058",1.93704588467571
95BB,Ards,,N9200000295BB,Ards,"1365",124.136340991386
E07000176,Rushcliffe,,E92000001E07000176,Rushcliffe,"682",6.26139613844438
E07000144,Broadland,,E92000001E07000144,Broadland,"834",7.75156467464347
E07000236,Redditch,,E92000001E07000236,Redditch,"783",8.23324527003867
E09000012,Hackney,,E92000001E09000012,Hackney,"1210",0.362093605462316
E08000027,Dudley,,E92000001E08000027,Dudley,"946",6.29616992261568
E07000238,Wychavon,,E92000001E07000238,Wychavon,"780",8.65960928202805
E07000053,Weymouth and Portland,,E92000001E07000053,Weymouth and Portland,"1156",12.6500905042447
E09000014,Haringey,,E92000001E09000014,Haringey,"1683",0.379557594361311
S12000033,Aberdeen City,,S92000003S12000033,Aberdeen City,"1566",5.7177421205675
S12000042,Dundee City,,S92000003S12000042,Dundee City,"1653",0.86307923834907
E07000073,Harlow,,E92000001E07000073,Harlow,"714",2.04212954813077
E06000050,Cheshire West and Chester,,E92000001E06000050,Cheshire West and Chester,"811",3.23333241883399
W06000018,Caerphilly,Caerffili,W92000004W06000018,Caerphilly,"1286",8.56055118524492
E06000019,"Herefordshire, County of",,E92000001E06000019,"Herefordshire, County of","779",37.4117731927296
E09000031,Waltham Forest,,E92000001E09000031,Waltham Forest,"1132",2.49037623061854
E07000085,East Hampshire,,E92000001E07000085,East Hampshire,"1057",20.8441033546197
E09000007,Camden,,E92000001E09000007,Camden,"1212",0.202137010270459
E07000152,East Northamptonshire,,E92000001E07000152,East Northamptonshire,"863",3.21809372415529
E07000212,Runnymede,,E92000001E07000212,Runnymede,"1111",4.51238455964319
W06000004,Denbighshire,Sir Ddinbych,W92000004W06000004,Denbighshire,"1293",16.7545524589003
E09000030,Tower Hamlets,,E92000001E09000030,Tower Hamlets,"1205",0.4829357021724
E07000071,Colchester,,E92000001E07000071,Colchester,"636",3.75970514432532
E06000010,"Kingston upon Hull, City of",,E92000001E06000010,"Kingston upon Hull, City of","307",2.39239674215645
E07000098,Hertsmere,,E92000001E07000098,Hertsmere,"1077",5.90152230106885
E08000032,Bradford,,E92000001E08000032,Bradford,"522",0.795571226771857
E09000018,Hounslow,,E92000001E09000018,Hounslow,"987",0.62146097027727
95YY,Omagh,,N9200000295YY,Omagh,"1365",196.607975487682
E09000005,Brent,,E92000001E09000005,Brent,"1682",2.67845582521321
E07000180,Vale of White Horse,,E92000001E07000180,Vale of White Horse,"1140",4.78912769623221
E08000006,Salford,,E92000001E08000006,Salford,"421",0.923353369952474
S12000020,Moray,,S92000003S12000020,Moray,"1566",72.5629940750688
E07000110,Maidstone,,E92000001E07000110,Maidstone,"1177",6.19319615828954
E07000204,St Edmundsbury,,E92000001E07000204,St Edmundsbury,"797",3.88991889322903
E09000015,Harrow,,E92000001E09000015,Harrow,"1223",0.55334245511683
E07000074,Maldon,,E92000001E07000074,Maldon,"1082",7.26990691517107
E07000211,Reigate and Banstead,,E92000001E07000211,Reigate and Banstead,"1243",1.24730302224942
E08000033,Calderdale,,E92000001E08000033,Calderdale,"269",0.27958553947033
E07000027,Barrow-in-Furness,,E92000001E07000027,Barrow-in-Furness,"1685",2.18600578249968
E07000164,Hambleton,,E92000001E07000164,Hambleton,"578",2.30614146377557
E07000146,King's Lynn and West Norfolk,,E92000001E07000146,King's Lynn and West Norfolk,"842",4.64797208956955
E07000136,Boston,,E92000001E07000136,Boston,"687",1.92545434865855
E07000094,Winchester,,E92000001E07000094,Winchester,"1046",9.80150890359362
E09000013,Hammersmith and Fulham,,E92000001E09000013,Hammersmith and Fulham,"1602",3.35893688040498
E06000012,North East Lincolnshire,,E92000001E06000012,North East Lincolnshire,"464",4.37156374356856
S12000011,East Renfrewshire,,S92000003S12000011,East Renfrewshire,"1393",7.24660590533558
E08000004,Oldham,,E92000001E08000004,Oldham,"233",1.52865038230593
E06000041,Wokingham,,E92000001E06000041,Wokingham,"978",3.1587013027468
E08000036,Wakefield,,E92000001E08000036,Wakefield,"483",3.11430916961275
W06000021,Monmouthshire,Sir Fynwy,W92000004W06000021,Monmouthshire,"1297",19.0735114782375
E08000029,Solihull,,E92000001E08000029,Solihull,"876",2.03300546588269
E07000043,North Devon,,E92000001E07000043,North Devon,"1025",13.8302349737134
E08000014,Sefton,,E92000001E08000014,Sefton,"197",3.73119655493176
E06000049,Cheshire East,,E92000001E06000049,Cheshire East,"666",3.65538970621377
E07000171,Bassetlaw,,E92000001E07000171,Bassetlaw,"376",0.738717185307374
E07000239,Wyre Forest,,E92000001E07000239,Wyre Forest,"781",16.4660642646318
E08000013,St. Helens,,E92000001E08000013,St. Helens,"405",1.99718962562639
E07000116,Tunbridge Wells,,E92000001E07000116,Tunbridge Wells,"1033",6.87439782032773
S12000014,Falkirk,,S92000003S12000014,Falkirk,"1457",1.22169408112669
E06000026,Plymouth,,E92000001E06000026,Plymouth,"1161",3.89215461768364
E06000031,Peterborough,,E92000001E06000031,Peterborough,"932",1.79749405148457
E07000181,West Oxfordshire,,E92000001E07000181,West Oxfordshire,"626",16.5662846239756
E08000035,Leeds,,E92000001E08000035,Leeds,"1579",3.1059036984718
S12000036,"Edinburgh, City of",,S92000003S12000036,"Edinburgh, City of","1429",1.59355207436422
S12000029,South Lanarkshire,,S92000003S12000029,South Lanarkshire,"1369",12.5379629122092
E07000051,Purbeck,,E92000001E07000051,Purbeck,"1159",1.33458379055125
E07000005,Chiltern,,E92000001E07000005,Chiltern,"1074",10.516445703629
E09000008,Croydon,,E92000001E09000008,Croydon,"1098",3.11920576497875
W06000014,The Vale of Glamorgan,Bro Morgannwg,W92000004W06000014,The Vale of Glamorgan,"1302",8.618266294704
E07000039,South Derbyshire,,E92000001E07000039,South Derbyshire,"884",4.01431465187682
E07000155,South Northamptonshire,,E92000001E07000155,South Northamptonshire,"775",8.92330571788769
E06000042,Milton Keynes,,E92000001E06000042,Milton Keynes,"727",5.08166857480196
E06000002,Middlesbrough,,E92000001E06000002,Middlesbrough,"68",3.53440153907708
S12000008,East Ayrshire,,S92000003S12000008,East Ayrshire,"1366",1.76602481619115
95VV,Newry and Mourne,,N9200000295VV,Newry and Mourne,"1313",142.962303808052
S12000041,Angus,,S92000003S12000041,Angus,"1532",8.24312341894102
E07000006,South Bucks,,E92000001E07000006,South Bucks,"1233",5.30248790819532
E07000044,South Hams,,E92000001E07000044,South Hams,"1163",3.62475271062564
E07000007,Wycombe,,E92000001E07000007,Wycombe,"1234",17.7565774974182
E07000069,Castle Point,,E92000001E07000069,Castle Point,"1021",16.3317583824363
E07000228,Mid Sussex,,E92000001E07000228,Mid Sussex,"1043",0.0685227685494217
E07000009,East Cambridgeshire,,E92000001E07000009,East Cambridgeshire,"802",6.02546529918141
E07000206,Waveney,,E92000001E07000206,Waveney,"920",10.6320193224828
E06000043,Brighton and Hove,,E92000001E06000043,Brighton and Hove,"1638",2.04989259978913
E07000163,Craven,,E92000001E07000163,Craven,"560",5.60816310478426
S12000021,North Ayrshire,,S92000003S12000021,North Ayrshire,"1549",10.8111192446849
E08000016,Barnsley,,E92000001E08000016,Barnsley,"243",4.21841236638671
E07000100,St Albans,,E92000001E07000100,St Albans,"1076",8.6484196646426
E07000178,Oxford,,E92000001E07000178,Oxford,"1073",1.72182140976894
E07000076,Tendring,,E92000001E07000076,Tendring,"638",10.8676035173183
E07000215,Tandridge,,E92000001E07000215,Tandridge,"1199",2.21192703616895
E07000135,Oadby and Wigston,,E92000001E07000135,Oadby and Wigston,"767",5.29425785832972
E07000067,Braintree,,E92000001E07000067,Braintree,"634",5.01198323705209
E08000012,Liverpool,,E92000001E08000012,Liverpool,"396",1.91986787151506
E07000091,New Forest,,E92000001E07000091,New Forest,"1148",5.95581960570122
E08000019,Sheffield,,E92000001E08000019,Sheffield,"448",4.26024929600318
E08000015,Wirral,,E92000001E08000015,Wirral,"1669",4.31141242906695
E06000028,Bournemouth,,E92000001E06000028,Bournemouth,"1151",10.753902940533
E07000028,Carlisle,,E92000001E07000028,Carlisle,"109",9.76287916658359
E07000235,Malvern Hills,,E92000001E07000235,Malvern Hills,"779",13.6597548496974
E07000123,Preston,,E92000001E07000123,Preston,"393",4.89292455882578
E07000139,North Kesteven,,E92000001E07000139,North Kesteven,"660",16.0089589226963
S12000017,Highland,,S92000003S12000017,Highland,"1513",150.822897460463
W06000009,Pembrokeshire,Sir Benfro,W92000004W06000009,Pembrokeshire,"1292",67.3593308195122
E07000167,Ryedale,,E92000001E07000167,Ryedale,"581",5.60682804157241
E06000022,Bath and North East Somerset,,E92000001E06000022,Bath and North East Somerset,"1119",6.9169818676278
E07000192,Cannock Chase,,E92000001E07000192,Cannock Chase,"750",7.25095047105628
E07000061,Eastbourne,,E92000001E07000061,Eastbourne,"1084",0.239814721792924
E07000172,Broxtowe,,E92000001E07000172,Broxtowe,"676",3.35163999780098
E07000202,Ipswich,,E92000001E07000202,Ipswich,"1588",1.42079068039245
E07000154,Northampton,,E92000001E07000154,Northampton,"774",5.07756717225687
E07000214,Surrey Heath,,E92000001E07000214,Surrey Heath,"1172",7.54749518673937
E07000086,Eastleigh,,E92000001E07000086,Eastleigh,"1055",4.89573634424259
E07000147,North Norfolk,,E92000001E07000147,North Norfolk,"890",20.0622486980945
E08000025,Birmingham,,E92000001E08000025,Birmingham,"1591",1.55537754651482
E07000049,East Dorset,,E92000001E07000049,East Dorset,"1151",8.59656516021361
E07000046,Torridge,,E92000001E07000046,Torridge,"1025",19.9505030390558
E06000004,Stockton-on-Tees,,E92000001E06000004,Stockton-on-Tees,"63",0.398227971454891
S12000024,Perth & Kinross,,S92000003S12000024,Perth & Kinross,"1511",26.1456795944979
E07000169,Selby,,E92000001E07000169,Selby,"315",2.31265304925018
