Registration district,Country,Year,Total,latitude,longitude
COMBE ST NICHOLAS,,1861,294.4332449,51.02668387,-2.905926354
COMBMARTIN,,1861,255.3294574,51.14985943,-3.956669528
COMBMARTIN,,1861,255.3294574,51.1166709,-4.018048375
CONDOVER,,1861,446.7052909,52.62429866,-2.708556547
CONGLETON,CONGLETON,1861,1026.8871,53.16338004,-2.217504662
CONGLETON,CONGLETON,1861,1026.8871,53.1214813,-2.166273508
CONISFORD,NORWICH,1861,1010.821523,52.62227265,1.309636061
CONWAY,,1861,270.1458872,53.26702579,-3.877277048
CONWIL,,1861,874.4462186,51.91443005,-4.405126416
CONWIL,,1861,874.4462186,51.8422,-4.5088
CONWIL-CAYO,,1861,143.3183437,52.07120934,-3.935195199
COOKHAM,,1861,362.6936762,51.53902152,-0.767888213
CORBY,,1861,216.1909814,52.77797745,-0.511989095
CORBY,,1861,251.5377291,52.4843317,-0.717893855
CORBY,,1861,251.5377291,52.43055117,-0.678802754
CORFE CASTLE,,1861,197.4093932,50.63526494,-2.056051872
CORSHAM,,1861,373.5352274,51.42266194,-2.208943033
CORSHAM,,1861,373.5352274,51.45278082,-2.239310706
CORWEN,,1861,966.4865433,52.95843025,-3.214835476
CORWEN,,1861,966.4865433,52.97656371,-3.331690426
COSLANY,NORWICH,1861,906.3208483,52.64581466,1.280633348
COSTESSEY,,1861,269.6253838,52.63708827,1.133313793
COTSWOLD,,1861,183.9533823,51.77231363,-2.032408593
COTTINGHAM,,1861,296.7876996,53.76329345,-0.370873566
COTTINGHAM,,1861,296.7876996,53.77881789,-0.421374128
COTTINGHAM,,1861,296.7876996,53.76918213,-0.346787333
COWBRIDGE,,1861,624.7935574,51.45064066,-3.47060539
COWES,,1861,616.1597755,50.698643,-1.278345477
COWES,,1861,616.1597755,50.73849921,-1.298769198
COXWOLD,,1861,156,54.16963939,-1.173894756
CRANBORNE,,1861,356.5143833,50.93231438,-2.074567858
CRANBORNE,,1861,356.5143833,50.91159706,-1.951514417
CRANBROOK,,1861,436.0652011,51.09607371,0.564830801
CRANFIELD,,1861,255.3445015,52.06340554,-0.576002638
CRANLEY,,1861,388.8693373,51.14926882,-0.512118689
CRANLEY,,1861,388.8693373,51.08481077,-0.529019265
CRANLEY,,1861,388.8693373,51.17437271,-0.431766548
CREDITON,,1861,421.7417776,50.81076667,-3.625033333
CREDITON,,1861,421.7417776,50.77727354,-3.71375648
CREUDDYN,,1861,713.3791209,53.29721493,-3.81507943
CREUDDYN,,1861,713.3791209,53.31433598,-3.807474964
CREUDDYN,,1861,713.3791209,53.26713621,-3.729541572
CREWKERNE,,1861,519.578452,50.88879514,-2.828359638
CRICCIETH,,1861,615.4122302,52.9435199,-4.344590456
CRICK,,1861,416.3916084,52.36598557,-1.163976617
CRICK,,1861,416.3916084,52.42019922,-1.143575699
CRICKHOWELL,,1861,263.0963699,51.89289219,-3.102905776
CRICKLADE,,1861,392.4062878,51.62359317,-1.882311689
CRIPPLEGATE,LONDON,1861,1096.986386,51.51858936,-0.092961018
CRIPPLEGATE,LONDON,1861,1096.986386,51.5209,-0.095866667
CROMER,,1861,524.4403978,52.91603333,1.1703
CROMER,,1861,524.4403978,52.9021496,1.188903298
CROMER,,1861,524.4403978,52.89617831,1.263490616
CROMPTON,,1861,348.8775452,53.58417004,-2.090684147
CROPREDY,,1861,245.1033235,52.10737912,-1.305808787
CROPREDY,,1861,245.1033235,52.13477178,-1.344520401
CROSBY,,1861,427.0096781,53.52254976,-3.01960867
CROSBY,,1861,427.0096781,53.50002411,-3.033368191
CROSTON,,1861,407.9117043,53.65341384,-2.760128699
CROWLAND,,1861,484.270575,52.65725858,-0.208549467
CROWLE,,1861,298.2652425,53.60670713,-0.789661943
CROYDON,LONDON,1861,2468.440252,51.38107754,-0.115869671
CROYDON,LONDON,1861,2468.440252,51.4027423,-0.09198047
CROYDON,LONDON,1861,2468.440252,51.37228221,-0.075051653
CROYDON,LONDON,1861,2468.440252,51.41361309,-0.062586658
CROYDON,LONDON,1861,2468.440252,51.33197984,-0.081788718
CUCKFIELD,,1861,419.1217767,50.99021112,-0.265478842
CUCKFIELD,,1861,419.1217767,50.99251457,-0.207501111
CUCKFIELD,,1861,419.1217767,51.02636818,-0.168431589
CULCHETH,LEIGH,1861,488.2692414,53.46395475,-2.490491407
CULLOMPTON,,1861,334.3730176,50.86681645,-3.461165141
CULLOMPTON,,1861,334.3730176,50.85350458,-3.365333598
CULMSTOCK,,1861,367.0827695,50.92576338,-3.262131798
CULMSTOCK,,1861,367.0827695,50.92800861,-3.370170813
CUMNOR,OXFORD,1861,158,51.7357336,-1.253174505
CUMNOR,OXFORD,1861,158,51.74162596,-1.314684982
CURRY-RIVELL,,1861,367.5499709,50.94728313,-3.005026891
CURRY-RIVELL,,1861,367.5499709,50.99802319,-2.894770187
CWMDU,,1861,109.3105413,51.90020121,-3.187084575
DACRE BANKS,,1861,314.1022801,54.05568264,-1.696609876
DACRE BANKS,,1861,314.1022801,54.0709891,-1.610799053
DACRE BANKS,,1861,314.1022801,54.04089739,-1.604225459
DALE STREET,LIVERPOOL & BIRKENHEAD,1861,1706.900054,53.41051425,-2.988204565
DALSTON,,1861,282.4384556,54.88616667,-2.953166667
DALSTON,,1861,282.4384556,54.83888995,-2.984648894
DALTON,,1861,440.6834565,54.11547375,-3.21081651
DALTON,,1861,440.6834565,54.15690161,-3.154564771
DANBY,,1861,240,54.44082814,-0.85758987
DANBY,,1861,240,54.44869855,-0.95511667
DARESBURY,,1861,207.5289673,53.33264536,-2.620198297
DARFIELD,,1861,343.6854516,53.52170217,-1.402256807
DARLASTON,DARLASTON,1861,423.0199648,52.58753656,-2.02568768
DARLINGTON,DARLINGTON,1861,1369.258128,54.53904182,-1.648252641
DARLINGTON,DARLINGTON,1861,1369.258128,54.52457629,-1.560379411
DARLINGTON,DARLINGTON,1861,1369.258128,54.48652851,-1.551369224
DAROWEN,,1861,362.8722892,52.61437857,-3.653553428
DARTFORD,,1861,720.7493019,51.40688642,0.205484531
DARTFORD,,1861,720.7493019,51.4366168,0.241945923
DARTON,,1861,267.360486,53.59512582,-1.475667755
DARWEN,BLACKBURN,1861,738.4762396,53.69126966,-2.454686053
DARWEN,BLACKBURN,1861,738.4762396,53.72632754,-2.44748995
DARWEN,BLACKBURN,1861,738.4762396,53.72281951,-2.478444053
DAVENTRY,,1861,684.0493968,52.22337219,-1.208589866
DAVENTRY,,1861,684.0493968,52.13513333,-1.234466667
DAWLEY,DAWLEY,1861,301.8356467,52.66060878,-2.459801692
DEAL,DEAL,1861,759.6862097,51.21153951,1.364898366
DEANSGATE,MANCHESTER & SALFORD,1861,1415.950249,53.47726164,-2.250129588
DEDDINGTON,,1861,313.5148468,51.87893018,-1.312666371
DEDDINGTON,,1861,313.5148468,51.94017406,-1.35055068
DEDHAM,,1861,270.178022,51.94864185,0.919537737
DEEPING,,1861,450.8331583,52.69214511,-0.301549454
DEEPING,,1861,450.8331583,52.72999963,-0.231200557
DEERHURST,,1861,295.4891047,51.99688632,-2.310081584
DEERHURST,,1861,295.4891047,51.95610459,-2.190201585
DELPH,,1861,470.5083488,53.5803153,-2.025207476
DELPH,,1861,470.5083488,53.52530106,-2.039964571
DELPH,,1861,470.5083488,53.55211616,-2.050960208
DENBIGH,,1861,881.0644172,53.17783084,-3.522408375
DENNINGTON,,1861,501.7165332,52.27281804,1.303198777
DENT,,1861,212.2975439,54.26923502,-2.421636279
DENTON,,1861,328.3995794,53.4498974,-2.118928863
DENTON,,1861,461.799766,52.87891778,-0.714473964
DERITEND,BIRMINGHAM & SMETHWICK,1861,1676.95277,52.46635222,-1.852960413
DERITEND,BIRMINGHAM & SMETHWICK,1861,1676.95277,52.47239536,-1.871759678
DEVIZES,,1861,549.7325677,51.35520255,-1.987927858
DEVYNNOCK,,1861,449.5477707,51.92964306,-3.605596867
DEWCHURCH,,1861,344.9632729,52.0404,-2.660833333
DEWCHURCH,,1861,344.9632729,52.00051204,-2.726110007
DEWCHURCH,,1861,344.9632729,51.96576667,-2.6587
DEWSBURY,DEWSBURY,1861,886.5431182,53.69031028,-1.642269436
DIDDLEBURY,,1861,109.9648562,52.44103333,-2.6543
DIDDLEBURY,,1861,109.9648562,52.43331451,-2.664563537
DIDDLEBURY,,1861,109.9648562,52.48450823,-2.6180489
DIDDLEBURY,,1861,109.9648562,52.44908769,-2.766572114
DIDMARTON,,1861,80.9449354,51.63240776,-2.26561486
DIDSBURY,MANCHESTER & SALFORD,1861,416.0605019,53.43080132,-2.24110528
DILHORNE,,1861,310.4285996,52.98808965,-2.118422814
DILHORNE,,1861,310.4285996,52.98001125,-2.054662302
DILWYN,,1861,242.0654054,52.17195767,-2.838147507
DINGESTOW,,1861,441.4225924,51.86743682,-2.672269611
DINGESTOW,,1861,441.4225924,51.85360225,-2.6036662
DINGESTOW,,1861,441.4225924,51.86737452,-2.766083152
DINGESTOW,,1861,441.4225924,51.82546419,-2.844475433
DISHFORTH,,1861,153.0853318,54.19645939,-1.449582833
DISHFORTH,,1861,153.0853318,54.10303809,-1.455943523
DISHFORTH,,1861,153.0853318,54.15193369,-1.405039455
DISS,,1861,528.6491897,52.41032576,1.196627057
DISS,,1861,528.6491897,52.40119427,1.144357465
DITCHLING,,1861,224.056752,50.93280802,-0.084099312
DITCHLING,,1861,224.056752,50.90174746,-0.008325938
DOCKING,,1861,309.2923278,52.88083942,0.623621121
DOCKING,,1861,309.2923278,52.84673499,0.699447305
DOLTON,,1861,219.0688679,50.89286566,-4.081806469
DONCASTER,DONCASTER,1861,1148.029309,53.51854713,-1.115445877
DONHEAD,,1861,220.3182257,51.00264091,-2.105161749
DONINGTON,,1861,200.8850299,52.89404899,-0.205213016
DORCHESTER,,1861,542.6604414,50.71605405,-2.474203392
DORCHESTER,,1861,542.6604414,50.70566014,-2.426516274
DORKING,,1861,546.8512833,51.23483415,-0.347762067
DOWNHAM,,1861,542.6674983,52.47418625,0.386069583
DOWNHAM,,1861,542.6674983,52.62581064,0.363267092
DOWNHAM,,1861,542.6674983,52.60421751,0.320198372
DOWNHAM,,1861,542.6674983,52.55398767,0.347506905
DOWNTON,,1861,261.8520058,51.00286577,-1.763781803
DOWNTON,,1861,261.8520058,51.0387,-1.8021
DRIFFIELD,,1861,544.3708312,53.98062897,-0.370867889
DRIFFIELD,,1861,544.3708312,54.00182782,-0.425511122
DRIGHLINGTON,BRADFORD,1861,384.4734247,53.7690082,-1.676425483
DROITWICH,,1861,466.43828,52.32617042,-2.097248667
DROITWICH,,1861,466.43828,52.27808094,-2.09709659
DROITWICH,,1861,466.43828,52.34891654,-2.115982835
DRONFIELD,,1861,391.8129067,53.28785312,-1.505773221
DRYPOOL,KINGSTON UPON HULL,1861,380.4599788,53.7549645,-0.301336495
DUDDESTON,BIRMINGHAM & SMETHWICK,1861,1756.513704,52.49246926,-1.874600371
DUDLEY,DUDLEY,1861,1919.322436,52.49877302,-2.087796155
DUFFIELD,,1861,475.620138,52.9724023,-1.530225715
DUFFIELD,,1861,475.620138,53.02981229,-1.553733827
DUFFIELD,,1861,475.620138,52.99674952,-1.613619357
DUFFIELD,,1861,475.620138,52.91750115,-1.5126823
DUFFIELD,,1861,475.620138,53.01365425,-1.621790023
DULVERTON,,1861,487.0121142,51.13302994,-3.73321897
DULVERTON,,1861,487.0121142,51.08031143,-3.552759627
DULWICH,LONDON,1861,140.8742138,51.44978074,-0.08457659
DULWICH,LONDON,1861,140.8742138,51.43452425,-0.076365938
DUMMER,,1861,164.2833081,51.20861027,-1.136480303
DUMMER,,1861,164.2833081,51.26685956,-1.162366314
DUNCHURCH,,1861,416.9637243,52.31391042,-1.327520695
DUNKINFIELD,STALEYBRIDGE,1861,1013.653354,53.46890681,-2.099810351
DUNKINFIELD,STALEYBRIDGE,1861,1013.653354,53.47499586,-2.07494136
DUNMOW,,1861,294,51.86011715,0.358513509
DUNMOW,,1861,294,51.82783333,0.388066667
DUNMOW,,1861,294,51.87823106,0.293372288
DUNNINGTON,,1861,273.2383178,53.96587952,-0.970065205
DUNSTABLE,,1861,1413.89077,51.87191161,-0.527123494
DUNSTABLE,,1861,1413.89077,51.83425652,-0.480288631
DUNSTER,,1861,294.862631,51.15913333,-3.3904
DUNSTER,,1861,294.862631,51.15599851,-3.490009297
DUNSTER,,1861,294.862631,51.2067,-3.537333333
DURSLEY,,1861,378.6292311,51.7066926,-2.375721789
DUXFORD,,1861,211.2213132,52.10115534,0.166205757
EARL SHILTON,,1861,216.2416783,52.56834602,-1.326543396
EARL-SOHAM,,1861,154.8233283,52.20420395,1.274656862
EARLS BARTON,,1861,329.4752809,52.23449465,-0.681280856
EARLS BARTON,,1861,329.4752809,52.27805592,-0.772937332
EARSDON,,1861,234.9449493,55.0219,-1.503866667
EARSDON,,1861,234.9449493,55.02221938,-1.502069958
EARSDON,,1861,234.9449493,55.05738484,-1.515504443
EARSDON,,1861,234.9449493,55.08453903,-1.510928408
EASINGTON,,1861,829.5744681,54.7316938,-1.362584483
EASINGTON,,1861,829.5744681,54.81643955,-1.387405029
EASINGTON,,1861,829.5744681,54.78406842,-1.349912768
EASINGWOLD,,1861,505.1844412,54.10041105,-1.232857306
EAST BUDLEIGH,,1861,410.3230506,50.66758247,-3.320612586
EAST DEREHAM,,1861,529.7738032,52.68999761,0.910760556
EAST FLEGG,,1861,224.3315244,52.65111761,1.670478136
EAST GRINSTEAD,,1861,390.8065574,51.16822087,0.008859077
EAST GRINSTEAD,,1861,390.8065574,51.1069923,0.008340527
EAST LEICESTER,LEICESTER,1861,2824.248651,52.6323,-1.132466667
EAST LEICESTER,LEICESTER,1861,2824.248651,52.6372944,-1.114619856
EAST LEICESTER,LEICESTER,1861,2824.248651,52.64217125,-1.1272015
EAST MACCLESFIELD,MACCLESFIELD,1861,576.2731626,53.25629519,-2.102410981
EAST MAIDSTONE,MAIDSTONE,1861,762.8750834,51.26333154,0.541596303
EAST MEON,,1861,119.1333084,51.01799919,-1.006751086
EAST PECKHAM,,1861,308.7933384,51.26957077,0.408528814
EAST PECKHAM,,1861,308.7933384,51.24099533,0.350543629
EAST PECKHAM,,1861,308.7933384,51.20123333,0.326066667
EAST PECKHAM,,1861,308.7933384,51.18114183,0.421110006
EAST RETFORD,,1861,681.5038703,53.30055365,-0.928252073
EAST SCULCOATES,KINGSTON UPON HULL,1861,686.790713,53.75819902,-0.333617483
EAST STAMFORD BRIDGE,,1861,392.1742222,53.98849567,-0.815181892
EAST SUNDERLAND,SUNDERLAND,1861,380.7459868,54.90701929,-1.364790384
EAST WYMER,NORWICH,1861,845.2449179,52.63372258,1.316451528
EASTBOURNE,,1861,558.5092278,50.78588984,0.152611073
EASTBOURNE,,1861,558.5092278,50.76160269,0.240388493
EASTCHURCH,,1861,65.2809762,51.38694046,0.865207634
EASTHAM,,1861,513.2618462,53.36917042,-3.001850303
EASTHAM,,1861,513.2618462,53.34309765,-3.015262195
EASTHAM,,1861,513.2618462,53.29114886,-2.940108806
ECCLESALL BIERLOW,SHEFFIELD,1861,2421.548235,53.37212138,-1.478121641
ECCLESALL BIERLOW,SHEFFIELD,1861,2421.548235,53.37096667,-1.4924
ECCLESALL BIERLOW,SHEFFIELD,1861,2421.548235,53.35337203,-1.509740197
ECCLESALL BIERLOW,SHEFFIELD,1861,2421.548235,53.37448138,-1.503211056
ECCLESFIELD,SHEFFIELD,1861,510.2675932,53.42140797,-1.428986578
ECCLESFIELD,SHEFFIELD,1861,510.2675932,53.40420492,-1.490125668
ECCLESFIELD,SHEFFIELD,1861,510.2675932,53.44974287,-1.321899036
ECCLESFIELD,SHEFFIELD,1861,510.2675932,53.4417796,-1.481158494
ECCLESFIELD,SHEFFIELD,1861,510.2675932,53.40827472,-1.507849241
ECCLESFIELD,SHEFFIELD,1861,510.2675932,53.41716378,-1.449934571
ECCLESHALL,,1861,492.2405476,52.89280113,-2.26742378
ECKINGTON,,1861,280.1988166,52.08313654,-2.068792382
ECKINGTON,,1861,676.940239,53.29837794,-1.359524007
EDENFIELD,,1861,238.2522255,53.68530927,-2.295220748
EDENFIELD,,1861,238.2522255,53.68251408,-2.351612726
EDENFIELD,,1861,238.2522255,53.66928308,-2.30386802
EDGBASTON,BIRMINGHAM & SMETHWICK,1861,1203.59238,52.42902319,-1.968419614
EDGBASTON,BIRMINGHAM & SMETHWICK,1861,1203.59238,52.46210735,-1.92735557
EDGEWORTH,,1861,169,53.66189391,-2.397768111
EDGWARE,,1861,272.5223097,51.6094675,-0.2866428
EDINGTON,,1861,246.9292466,51.31683012,-2.120551725
EDINGTON,,1861,246.9292466,51.2664069,-2.105248811
EDLESBOROUGH,,1861,562.8361944,51.86321701,-0.594627308
EDLESBOROUGH,,1861,562.8361944,51.86020837,-0.65065973
EDLESBOROUGH,,1861,562.8361944,51.80273875,-0.533073401
EDMONTON,LONDON,1861,761.7474909,51.62736948,-0.087059888
EGHAM,,1861,461.3611149,51.41313831,-0.603973649
EGHAM,,1861,461.3611149,51.40985094,-0.526139937
EGREMONT,,1861,592.1411483,54.5150961,-3.547494534
EGREMONT,,1861,592.1411483,54.45524383,-3.435646318
EGTON,,1861,450.2130682,54.42128439,-0.731999774
ELHAM,,1861,253.9588423,51.15223971,1.09756341
ELING,,1861,352.2612245,50.90126705,-1.515602385
ELLAND,,1861,696.2585142,53.6767395,-1.863503639
ELLEL,,1861,340.8597688,53.98094153,-2.71477249
ELLESMERE,,1861,476.9013838,52.89785394,-2.894187318
ELSDON,,1861,127.1384196,55.33038682,-2.142034256
ELTHAM,,1861,199.42,51.44991366,0.055870888
ELTHAM,,1861,199.42,51.43075339,0.042451456
ELTON,,1861,268.4338951,53.62759263,-2.320366644
ELTON,,1861,268.4338951,53.58616667,-2.339933333
ELTON,,1861,268.4338951,53.59092207,-2.360066021
ELTON,,1861,268.4338951,53.6015108,-2.324303105
ELY,,1861,0,52.4069331,0.302404291
ENDERBY,,1861,388.5298682,52.53436388,-1.244768958
ENDERBY,,1861,388.5298682,52.59039001,-1.216113954
ENDERBY,,1861,388.5298682,52.64506667,-1.230333333
ENDERBY,,1861,388.5298682,52.61378779,-1.153187073
ENFIELD,ENFIELD,1861,661.5970552,51.64033333,-0.1136
ENFIELD,ENFIELD,1861,661.5970552,51.66623825,-0.089860734
ENFIELD,ENFIELD,1861,661.5970552,51.66354776,-0.193622449
ENSHAM,,1861,316.2075906,51.78208868,-1.403498986
EPPING,,1861,323.6122572,51.71998571,0.105025301
EPSOM,,1861,519.8446456,51.33457552,-0.273512859
EPWORTH,,1861,433.4680604,53.50709499,-0.885752266
EPWORTH,,1861,433.4680604,53.54371603,-0.845311199
ERCALL MAGNA,,1861,199.9187246,52.75830293,-2.567613001
ERDINGTON,BIRMINGHAM & SMETHWICK,1861,1412.031951,52.50269466,-1.888672332
ERDINGTON,BIRMINGHAM & SMETHWICK,1861,1412.031951,52.50892963,-1.821211519
ESCRICK,,1861,248.0890485,53.88106368,-1.02371489
ESHER,,1861,549.8290409,51.3771399,-0.280416391
ESHER,,1861,549.8290409,51.37434974,-0.35144309
ETON,WINDSOR & ETON,1861,689.3215521,51.54266667,-0.557
ETON,WINDSOR & ETON,1861,689.3215521,51.48027288,-0.568245235
ETON,WINDSOR & ETON,1861,689.3215521,51.5845,-0.5721
EVERCREECH,,1861,367.3572819,51.1266819,-2.528766889
EVERSHOT,,1861,193.8092243,50.84489792,-2.647762013
EVERTON,LIVERPOOL & BIRKENHEAD,1861,3469.040411,53.4344649,-2.982752774
EVERTON,LIVERPOOL & BIRKENHEAD,1861,3469.040411,53.42456851,-2.962477429
EVERTON,LIVERPOOL & BIRKENHEAD,1861,3469.040411,53.41773021,-2.966833229
EVESHAM,,1861,580.2939313,52.10529114,-1.960017556
EWHURST,,1861,142.4920635,50.96304137,0.517181392
EXCHANGE,NOTTINGHAM,1861,627.6301508,52.94308638,-1.14307877
EYE,,1861,409.631098,52.33241249,1.120749313
EYE,,1861,409.631098,52.29618116,1.153386396
EYNSFORD,,1861,607.4067456,52.80450313,1.121488015
EYTHORN,,1861,120.9439555,51.21327281,1.254393024
FAILSWORTH,,1861,256.3248731,53.51248465,-2.169354473
FAIRFORD,,1861,343.1116173,51.71299447,-1.819329331
FAIRFORD,,1861,343.1116173,51.67925916,-1.805544986
FAKENHAM,,1861,460.6855389,52.82338154,0.843090121
FAREHAM,,1861,586.6765109,50.8663326,-1.131152574
FAREHAM,,1861,586.6765109,50.82715897,-1.063814788
FARINGDON,,1861,380.2389366,51.68652558,-1.637300304
FARNBOROUGH,,1861,335.4515174,51.21323356,-0.679316188
FARNBOROUGH,,1861,335.4515174,51.30636805,-0.793020481
FARNBOROUGH,,1861,335.4515174,51.26110649,-0.695253339
FARNBOROUGH,,1861,335.4515174,51.2182791,-0.72031572
FARNBOROUGH,,1861,335.4515174,51.216096,-0.927391925
FARNHAM,,1861,638.6321205,51.15674175,-0.77304352
FARNHAM,,1861,638.6321205,51.19634679,-0.761294624
FARNHAM,,1861,638.6321205,51.21720527,-0.790541093
FARNINGHAM,,1861,265.3039489,51.37198334,0.25790334
FARNSWORTH,,1861,445.2685629,53.38644261,-2.726586295
FARNSWORTH,,1861,445.2685629,53.39489838,-2.787986731
FARNWORTH,FARNWORTH,1861,521.6958707,53.54549153,-2.395223134
FAVERSHAM,,1861,549.1159328,51.30965446,0.883012284
FAWLEY,,1861,238.1536984,50.81785768,-1.410328361
FAZELEY,,1861,363.7426567,52.58886884,-1.70381904
FECKENHAM,,1861,367.9274019,52.23873646,-1.969191862
FECKENHAM,,1861,367.9274019,52.1977072,-1.925907864
FENNY STRATFORD,,1861,651.1178616,51.99981397,-0.646555745
FENNY STRATFORD,,1861,651.1178616,52.02724788,-0.715331371
FENTON,,1861,271.4763693,52.99715884,-2.159587023
FERNHURST,,1861,129.1937173,50.95611571,-0.792969675
FERNHURST,,1861,129.1937173,51.05181973,-0.713299093
FERNHURST,,1861,129.1937173,51.04406667,-0.618933333
FERNHURST,,1861,129.1937173,51.05513313,-0.634376186
FERRIBY,,1861,122.1314655,53.73859432,-0.511284719
FESTINIOG,,1861,426.2644004,52.9196174,-3.905375485
FESTINIOG,,1861,426.2644004,52.96937676,-4.042980102
FEWSTON,,1861,297,53.98209376,-1.731783896
FEWSTON,,1861,297,53.91160405,-1.598262091
FEWSTON,,1861,297,53.92982685,-1.650243735
FILEY,,1861,311.5880291,54.2123841,-0.361245611
FINCHAM,,1861,324.1243046,52.60819888,0.5056109
FINCHINGFIELD,,1861,515.0374976,51.992,0.500933333
FINCHINGFIELD,,1861,515.0374976,51.91686667,0.4744
FINCHINGFIELD,,1861,515.0374976,51.95440622,0.484173471
FINCHLEY,,1861,593.9448091,51.60623758,-0.173786077
FINSBURY,LONDON,1861,523.2013242,51.52225141,-0.087061529
FISHGUARD,,1861,692.5963848,51.94230369,-4.941636783
FLAMSTEAD,,1861,436.7299746,51.80990343,-0.464551435
FLAXTON,,1861,144,54.03763323,-0.957767252
FLINT,,1861,397.8628243,53.21850623,-3.141605811
FOLESHILL,COVENTRY,1861,965.5989904,52.46060513,-1.496137458
FOLESHILL,COVENTRY,1861,965.5989904,52.43111157,-1.496628911
FOLKESTONE,FOLKESTONE,1861,809.2466667,51.07665614,1.115936151
FOLKESTONE,FOLKESTONE,1861,809.2466667,51.0956245,1.163786256
FONTMELL,,1861,216.2576029,50.95554762,-2.183847917
FORDHAM,,1861,196.3824805,51.93199488,0.803693835
FORDHAM,,1861,196.3824805,51.90623333,0.7213
FORDHAM,,1861,196.3824805,51.9019,0.839833333
FORDHAM,,1861,196.3824805,51.89730321,0.752398701
FORDHAM,,1861,196.3824805,51.95906667,0.766933333
FORDINGBRIDGE,,1861,383.9131812,50.95187927,-1.805011935
FORMBY,,1861,321.7727543,53.5716517,-3.039441161
FORNCETT,,1861,400.8557517,52.49141768,1.152955239
FORNHAM,,1861,251.9129684,52.28151378,0.65386432
FORNHAM,,1861,251.9129684,52.22330739,0.67108544
FOSTON,,1861,232.0731861,53.98995937,-0.377572183
FOSTON,,1861,232.0731861,53.98893139,-0.32231472
FOTHERINGHAY,,1861,380.4869454,52.53216177,-0.455072971
FOWNHOPE,,1861,380.7634216,51.9625913,-2.604243576
FOWNHOPE,,1861,380.7634216,52.07445314,-2.550515411
FOWNHOPE,,1861,380.7634216,52.12657865,-2.66328281
FOWNHOPE,,1861,380.7634216,52.05624701,-2.689505456
FOWNHOPE,,1861,380.7634216,52.05652353,-2.625140519
FRAMFIELD,,1861,207.1335484,50.95014737,0.179313977
FRAMLINGHAM,,1861,222.1328148,52.20609556,1.349692066
FRAMPTON,,1861,261.4189399,51.78962129,-2.336200033
FRAMPTON,,1861,261.4189399,51.76312531,-2.357446964
FRANT,,1861,197.4799026,51.12346667,0.289433333
FRANT,,1861,197.4799026,51.10221593,0.273871452
FRIMLEY,ALDERSHOT,1861,568.52703,51.32193432,-0.72526819
FRIMLEY,ALDERSHOT,1861,568.52703,51.25259639,-0.766241516
FRODSHAM,,1861,392.5033356,53.26908742,-2.717111799
FROME,FROME,1861,913.7124155,51.21721261,-2.3110515
FULBOURN,CAMBRIDGE,1861,409.7311973,52.19632394,0.219605535
FULBOURN,CAMBRIDGE,1861,409.7311973,52.23297247,0.146060777
FULHAM,LONDON,1861,1090.798191,51.48354254,-0.199410079
FULHAM,LONDON,1861,1090.798191,51.48103351,-0.214082936
FULHAM,LONDON,1861,1090.798191,51.47142408,-0.198283621
FUNTINGTON,,1861,175.7069608,50.90296468,-0.857940524
FYFIELD,,1861,124.9692222,51.69024447,-1.390467522
GAINSBOROUGH,,1861,682.4108668,53.43927903,-0.803252125
GAINSBOROUGH,,1861,682.4108668,53.4064569,-0.766538926
GARGRAVE,,1861,160.5665051,54.02048043,-2.112928879
GARSDALE,,1861,91,54.31864228,-2.381388651
GARSTANG,,1861,438.2534178,53.91615468,-2.735377575
GATESHEAD,NEWCASTLE & GATESHEAD,1861,1363.866652,54.9485552,-1.59738136
GAWSWORTH,,1861,266.1707317,53.21535407,-2.176040624
GAYTON,,1861,207.3387889,52.72145249,0.589165446
GAZELEY,,1861,166.5953706,52.2068454,0.576719888
GAZELEY,,1861,166.5953706,52.24049274,0.517751152
GEDNEY HILL,,1861,239.1597594,52.73720249,0.052654239
GEDNEY HILL,,1861,239.1597594,52.69109146,-0.014812157
GELLIGAER,,1861,594.2437052,51.6329412,-3.272018027
GELLIGAER,,1861,594.2437052,51.65347202,-3.304947151
GELLIGAER,,1861,594.2437052,51.64501853,-3.375828307
GELLIGAER,,1861,594.2437052,51.70843794,-3.275872079
GENEURGLYNN,,1861,250.2044293,52.48301198,-3.95614506
GILLINGHAM,,1861,316.1348698,51.02290056,-2.282495714
GILLINGHAM,MEDWAY TOWNS,1861,1283.426023,51.35545983,0.537388696
GILLINGHAM,MEDWAY TOWNS,1861,1283.426023,51.37509715,0.569269386
GISBURN,,1861,362.2512934,53.95106805,-2.297954615
GLASTONBURY,,1861,736.3239935,51.21266667,-2.7465
GLASTONBURY,,1861,736.3239935,51.1408684,-2.72110978
GLASTONBURY,,1861,736.3239935,51.12852537,-2.631745939
GLOSSOP,GLOSSOP,1861,899.1909618,53.44911165,-1.92121996
GNOSALL,,1861,366.506337,52.76374875,-2.210034008
GNOSALL,,1861,366.506337,52.80235885,-2.317256083
GODSHILL,,1861,592.5464124,50.61736861,-1.279805539
GODSHILL,,1861,592.5464124,50.66578849,-1.203012946
GODSTONE,,1861,579.540953,51.2450902,-0.036055026
GODSTONE,,1861,579.540953,51.17810332,-0.138285594
GOLCAR,HUDDERSFIELD,1861,694.1372028,53.65474504,-1.836303606
GOLCAR,HUDDERSFIELD,1861,694.1372028,53.63744372,-1.896287314
GOLDALMING,,1861,354.3397286,51.19606219,-0.627020517
