geo_code,geo_label,geo_labelw,label,name,HubName,HubDist
95OO,Dungannon,,N9200000295OO,Dungannon,PortErin,147.997045767535
E07000068,Brentwood,,E92000001E07000068,Brentwood,Grays,18.7879900783483
S12000027,Shetland Islands,,S92000003S12000027,Shetland Islands,EastMarshes,489.10665322591
E07000080,Forest of Dean,,E92000001E07000080,Forest of Dean,BulloPill,3.06666692392996
W06000008,Ceredigion,Ceredigion,W92000004W06000008,Ceredigion,Llansainford,0.964550498873025
E07000224,Arun,,E92000001E07000224,Arun,Littlehampton,2.76210096089737
E07000225,Chichester,,E92000001E07000225,Chichester,Arundel,13.113581059967
E07000111,Sevenoaks,,E92000001E07000111,Sevenoaks,Aylsford,20.4711251118476
E07000193,East Staffordshire,,E92000001E07000193,East Staffordshire,Madeley,52.5740455030563
E06000021,Stoke-on-Trent,,E92000001E06000021,Stoke-on-Trent,Frodsham,48.185017738534
E07000004,Aylesbury Vale,,E92000001E07000004,Aylesbury Vale,Burnham,40.8846224780508
E09000032,Wandsworth,,E92000001E09000032,Wandsworth,London,7.76185908363594
E07000140,South Holland,,E92000001E07000140,South Holland,Fosdyke,6.91591558582775
E07000031,South Lakeland,,E92000001E07000031,South Lakeland,Milnthorpe,5.10585126028729
W06000020,Torfaen,Tor-faen,W92000004W06000020,Torfaen,Caerleon,12.3812577315748
E07000114,Thanet,,E92000001E07000114,Thanet,SaintNicholasBay,4.81257175437828
E07000134,North West Leicestershire,,E92000001E07000134,North West Leicestershire,StratfordUponAvon,67.3049977744575
95LL,Craigavon,,N9200000295LL,Craigavon,Peel,114.115431125968
E08000001,Bolton,,E92000001E08000001,Bolton,Sankey,24.5395635954271
E07000200,Babergh,,E92000001E07000200,Babergh,Ipswich,13.299235431367
E09000003,Barnet,,E92000001E09000003,Barnet,London,13.4341910061664
E07000194,Lichfield,,E92000001E07000194,Lichfield,Madeley,46.935344928629
E07000118,Chorley,,E92000001E07000118,Chorley,Preston,10.2974190648573
S12000005,Clackmannanshire,,S92000003S12000005,Clackmannanshire,EastMarshes,112.461790252588
